time	V(comp_in)	V(out)	V(tube)
5.008957765041231e-04	2.288407e-01	4.999866e+00	9.248905e+00
5.009057765041231e-04	2.343436e-01	4.999866e+00	9.464224e+00
5.009157765041232e-04	2.398445e-01	4.999866e+00	9.679448e+00
5.009257765041232e-04	2.453435e-01	4.999866e+00	9.894578e+00
5.009357765041232e-04	2.508406e-01	4.999866e+00	1.010961e+01
5.009457765041233e-04	2.563359e-01	4.999866e+00	1.032455e+01
5.009557765041233e-04	2.618293e-01	4.999866e+00	1.053940e+01
5.009657765041234e-04	2.673208e-01	4.999866e+00	1.075415e+01
5.009757765041234e-04	2.728104e-01	4.999866e+00	1.096881e+01
5.009857765041235e-04	2.782982e-01	4.999866e+00	1.118338e+01
5.009957765041235e-04	2.837839e-01	4.999866e+00	1.139785e+01
5.010057765041236e-04	2.892679e-01	4.999866e+00	1.161222e+01
5.010157765041236e-04	2.947498e-01	4.999866e+00	1.182650e+01
5.010257765041237e-04	3.002299e-01	4.999866e+00	1.204069e+01
5.010357765041237e-04	3.057078e-01	4.999866e+00	1.225478e+01
5.010457765041238e-04	3.111839e-01	4.999866e+00	1.246878e+01
5.010557765041238e-04	3.166579e-01	4.999866e+00	1.268269e+01
5.010657765041239e-04	3.221299e-01	4.999866e+00	1.289650e+01
5.010757765041239e-04	3.275997e-01	4.999866e+00	1.311022e+01
5.010857765041240e-04	3.330675e-01	4.999866e+00	1.332384e+01
5.010957765041240e-04	3.385331e-01	4.999866e+00	1.353737e+01
5.011057765041241e-04	3.439967e-01	4.999866e+00	1.375081e+01
5.011157765041241e-04	3.494580e-01	4.999866e+00	1.396415e+01
5.011257765041242e-04	3.549172e-01	4.999866e+00	1.417740e+01
5.011357765041242e-04	3.603740e-01	4.999866e+00	1.439056e+01
5.011457765041243e-04	3.658287e-01	4.999866e+00	1.460362e+01
5.011557765041243e-04	3.712810e-01	4.999866e+00	1.481658e+01
5.011657765041244e-04	3.767311e-01	4.999866e+00	1.502946e+01
5.011757765041244e-04	3.821787e-01	4.999866e+00	1.524224e+01
5.011857765041245e-04	3.876241e-01	4.999866e+00	1.545492e+01
5.011957765041245e-04	3.930670e-01	4.999866e+00	1.566752e+01
5.012057765041246e-04	3.985076e-01	4.999866e+00	1.588002e+01
5.012157765041246e-04	4.039456e-01	4.999866e+00	1.609242e+01
5.012257765041247e-04	4.093813e-01	4.999866e+00	1.630474e+01
5.012357765041247e-04	4.148144e-01	4.999866e+00	1.651695e+01
5.012457765041248e-04	4.202450e-01	4.999866e+00	1.672908e+01
5.012557765041248e-04	4.256730e-01	4.999866e+00	1.694111e+01
5.012657765041249e-04	4.310985e-01	4.999866e+00	1.715305e+01
5.012757765041249e-04	4.365213e-01	4.999866e+00	1.736489e+01
5.012857765041250e-04	4.419416e-01	4.999866e+00	1.757664e+01
5.012957765041250e-04	4.473592e-01	4.999866e+00	1.778830e+01
5.013057765041251e-04	4.527742e-01	4.999866e+00	1.799987e+01
5.013157765041251e-04	4.581863e-01	4.999866e+00	1.821134e+01
5.013257765041252e-04	4.635959e-01	4.999866e+00	1.842272e+01
5.013357765041252e-04	4.690026e-01	4.999866e+00	1.863400e+01
5.013457765041253e-04	4.744066e-01	4.999866e+00	1.884520e+01
5.013557765041253e-04	4.798077e-01	4.999866e+00	1.905629e+01
5.013657765041254e-04	4.852061e-01	4.999866e+00	1.926730e+01
5.013757765041254e-04	4.906016e-01	4.999866e+00	1.947821e+01
5.013857765041255e-04	4.959943e-01	4.999866e+00	1.968903e+01
5.013957765041255e-04	5.013840e-01	4.999866e+00	1.989976e+01
5.014057765041256e-04	5.067708e-01	4.999866e+00	2.011039e+01
5.014157765041256e-04	5.121547e-01	4.999866e+00	2.032093e+01
5.014257765041257e-04	5.175357e-01	4.999866e+00	2.053138e+01
5.014357765041257e-04	5.229136e-01	4.999866e+00	2.074173e+01
5.014457765041258e-04	5.282886e-01	4.999866e+00	2.095199e+01
5.014557765041258e-04	5.336605e-01	4.999866e+00	2.116216e+01
5.014657765041258e-04	5.390294e-01	4.999866e+00	2.137224e+01
5.014757765041259e-04	5.443951e-01	4.999866e+00	2.158222e+01
5.014857765041259e-04	5.497579e-01	4.999866e+00	2.179211e+01
5.014957765041260e-04	5.551175e-01	4.999866e+00	2.200191e+01
5.015057765041260e-04	5.604740e-01	4.999866e+00	2.221161e+01
5.015157765041261e-04	5.658273e-01	4.999866e+00	2.242122e+01
5.015257765041261e-04	5.711774e-01	4.999866e+00	2.263074e+01
5.015357765041262e-04	5.765243e-01	4.999866e+00	2.284017e+01
5.015457765041262e-04	5.818681e-01	4.999866e+00	2.304950e+01
5.015557765041263e-04	5.872085e-01	4.999866e+00	2.325874e+01
5.015657765041263e-04	5.925457e-01	4.999866e+00	2.346789e+01
5.015757765041264e-04	5.978796e-01	4.999866e+00	2.367694e+01
5.015857765041264e-04	6.032103e-01	4.999866e+00	2.388591e+01
5.015957765041265e-04	6.085376e-01	4.999866e+00	2.409478e+01
5.016057765041265e-04	6.138616e-01	4.999866e+00	2.430355e+01
5.016157765041266e-04	6.191822e-01	4.999866e+00	2.451224e+01
5.016257765041266e-04	6.244995e-01	4.999866e+00	2.472083e+01
5.016357765041267e-04	6.298133e-01	4.999866e+00	2.492933e+01
5.016457765041267e-04	6.351238e-01	4.999866e+00	2.513774e+01
5.016557765041268e-04	6.404307e-01	4.999866e+00	2.534606e+01
5.016657765041268e-04	6.457344e-01	4.999866e+00	2.555428e+01
5.016757765041269e-04	6.510344e-01	4.999866e+00	2.576241e+01
5.016857765041269e-04	6.563310e-01	4.999866e+00	2.597045e+01
5.016957765041270e-04	6.616241e-01	4.999866e+00	2.617840e+01
5.017057765041270e-04	6.669137e-01	4.999866e+00	2.638625e+01
5.017157765041271e-04	6.721997e-01	4.999866e+00	2.659402e+01
5.017257765041271e-04	6.774822e-01	4.999866e+00	2.680169e+01
5.017357765041272e-04	6.827610e-01	4.999866e+00	2.700926e+01
5.017457765041272e-04	6.880363e-01	4.999866e+00	2.721675e+01
5.017557765041273e-04	6.933080e-01	4.999866e+00	2.742414e+01
5.017657765041273e-04	6.985761e-01	4.999866e+00	2.763144e+01
5.017757765041274e-04	7.038404e-01	4.999866e+00	2.783866e+01
5.017857765041274e-04	7.091013e-01	4.999866e+00	2.804577e+01
5.017957765041275e-04	7.143583e-01	4.999866e+00	2.825280e+01
5.018057765041275e-04	7.196116e-01	4.999866e+00	2.845973e+01
5.018157765041276e-04	7.248613e-01	4.999866e+00	2.866658e+01
5.018257765041276e-04	7.301072e-01	4.999866e+00	2.887333e+01
5.018357765041277e-04	7.353494e-01	4.999866e+00	2.907998e+01
5.018457765041277e-04	7.405879e-01	4.999866e+00	2.928655e+01
5.018557765041278e-04	7.458225e-01	4.999866e+00	2.949303e+01
5.018657765041278e-04	7.510534e-01	4.999866e+00	2.969941e+01
5.018757765041279e-04	7.562804e-01	4.999866e+00	2.990570e+01
5.018857765041279e-04	7.615037e-01	4.999866e+00	3.011190e+01
5.018957765041280e-04	7.667230e-01	4.999866e+00	3.031801e+01
5.019057765041280e-04	7.719386e-01	4.999866e+00	3.052403e+01
5.019157765041281e-04	7.771503e-01	4.999866e+00	3.072995e+01
5.019257765041281e-04	7.823581e-01	4.999866e+00	3.093579e+01
5.019357765041282e-04	7.875620e-01	4.999866e+00	3.114153e+01
5.019457765041282e-04	7.927620e-01	4.999866e+00	3.134718e+01
