time	V(comp_in)	V(out)	V(tube)
Step Information: Cpar=0  (Step: 1/8)
5.038975206448168e-04	4.251204e-01	4.999866e+00	1.067673e+01
5.039075206448168e-04	4.266646e-01	4.999866e+00	1.073186e+01
5.039175206448169e-04	4.282077e-01	4.999866e+00	1.078699e+01
5.039275206448169e-04	4.297499e-01	4.999866e+00	1.084212e+01
5.039375206448170e-04	4.312911e-01	4.999866e+00	1.089723e+01
5.039475206448170e-04	4.328313e-01	4.999866e+00	1.095235e+01
5.039575206448171e-04	4.343706e-01	4.999866e+00	1.100745e+01
5.039675206448171e-04	4.359088e-01	4.999866e+00	1.106255e+01
5.039775206448172e-04	4.374461e-01	4.999866e+00	1.111764e+01
5.039875206448172e-04	4.389824e-01	4.999866e+00	1.117273e+01
5.039975206448173e-04	4.405178e-01	4.999866e+00	1.122781e+01
5.040075206448173e-04	4.420522e-01	4.999866e+00	1.128288e+01
5.040175206448173e-04	4.435855e-01	4.999866e+00	1.133795e+01
5.040275206448174e-04	4.451179e-01	4.999866e+00	1.139301e+01
5.040375206448174e-04	4.466494e-01	4.999866e+00	1.144806e+01
5.040475206448175e-04	4.481798e-01	4.999866e+00	1.150311e+01
5.040575206448175e-04	4.497093e-01	4.999866e+00	1.155815e+01
5.040675206448176e-04	4.512378e-01	4.999866e+00	1.161319e+01
5.040775206448176e-04	4.527653e-01	4.999866e+00	1.166822e+01
5.040875206448177e-04	4.542918e-01	4.999866e+00	1.172324e+01
5.040975206448177e-04	4.558173e-01	4.999866e+00	1.177826e+01
5.041075206448178e-04	4.573419e-01	4.999866e+00	1.183327e+01
5.041175206448178e-04	4.588655e-01	4.999866e+00	1.188827e+01
5.041275206448179e-04	4.603881e-01	4.999866e+00	1.194327e+01
5.041375206448179e-04	4.619097e-01	4.999866e+00	1.199826e+01
5.041475206448180e-04	4.634304e-01	4.999866e+00	1.205324e+01
5.041575206448180e-04	4.649500e-01	4.999866e+00	1.210822e+01
5.041675206448181e-04	4.664687e-01	4.999866e+00	1.216319e+01
5.041775206448181e-04	4.679864e-01	4.999866e+00	1.221816e+01
5.041875206448182e-04	4.695031e-01	4.999866e+00	1.227312e+01
5.041975206448182e-04	4.710189e-01	4.999866e+00	1.232807e+01
5.042075206448183e-04	4.725336e-01	4.999866e+00	1.238302e+01
5.042175206448183e-04	4.740473e-01	4.999866e+00	1.243796e+01
5.042275206448184e-04	4.755601e-01	4.999866e+00	1.249289e+01
5.042375206448184e-04	4.770719e-01	4.999866e+00	1.254782e+01
5.042475206448185e-04	4.785827e-01	4.999866e+00	1.260274e+01
5.042575206448185e-04	4.800926e-01	4.999866e+00	1.265766e+01
5.042675206448186e-04	4.816014e-01	4.999866e+00	1.271257e+01
5.042775206448186e-04	4.831092e-01	4.999866e+00	1.276747e+01
5.042875206448187e-04	4.846161e-01	4.999866e+00	1.282236e+01
5.042975206448187e-04	4.861220e-01	4.999866e+00	1.287725e+01
5.043075206448188e-04	4.876269e-01	4.999866e+00	1.293214e+01
5.043175206448188e-04	4.891308e-01	4.999866e+00	1.298701e+01
5.043275206448189e-04	4.906337e-01	4.999866e+00	1.304189e+01
5.043375206448189e-04	4.921356e-01	4.999866e+00	1.309675e+01
5.043475206448190e-04	4.936366e-01	4.999866e+00	1.315161e+01
5.043575206448190e-04	4.951365e-01	4.999866e+00	1.320646e+01
5.043675206448191e-04	4.966355e-01	4.999866e+00	1.326131e+01
5.043775206448191e-04	4.981335e-01	4.999866e+00	1.331614e+01
5.043875206448192e-04	4.996305e-01	4.999866e+00	1.337098e+01
5.043975206448192e-04	5.011265e-01	4.999866e+00	1.342580e+01
5.044075206448193e-04	5.026215e-01	4.999866e+00	1.348062e+01
5.044175206448193e-04	5.041156e-01	4.999866e+00	1.353544e+01
5.044275206448194e-04	5.056086e-01	4.999866e+00	1.359025e+01
